bank_difference,native_class,hand,entry_mass,contrast,count,mean_bb,paired_descriptive_se_bb
repeat-old minus first-new,27,43s,0.0031523886235230235,call_minus_fold,234,-0.5046990909652325,0.5990368318591641
repeat-old minus first-new,27,43s,0.0031523886235230235,raise_minus_fold,234,-2.632965322349811,1.87213451768828
repeat-old minus first-new,27,43s,0.0031523886235230235,raise_minus_call,234,-2.1282662313845786,1.6463555308039834
repeat-old minus first-new,28,44,0.004735112089351418,call_minus_fold,323,0.28861133506647046,0.5271988501399313
repeat-old minus first-new,28,44,0.004735112089351418,raise_minus_fold,323,0.12013068961332257,1.1781134475227861
repeat-old minus first-new,28,44,0.004735112089351418,raise_minus_call,323,-0.16848064545314773,1.190237871788167
repeat-old minus first-new,29,54o,0.00937342408266976,call_minus_fold,621,-0.17989390959222903,0.32226515065441763
repeat-old minus first-new,29,54o,0.00937342408266976,raise_minus_fold,621,1.0272157054504758,0.6634713022930894
repeat-old minus first-new,29,54o,0.00937342408266976,raise_minus_call,621,1.2071096150427048,0.689648296107689
repeat-old minus first-new,30,64o,0.009373671001366192,call_minus_fold,579,0.012274873097004485,0.40955239560457146
repeat-old minus first-new,30,64o,0.009373671001366192,raise_minus_fold,579,0.44534267401317373,0.7058146874895933
repeat-old minus first-new,30,64o,0.009373671001366192,raise_minus_call,579,0.43306780091616914,0.7421763753156182
repeat-old minus first-new,31,74o,0.00934035619391856,call_minus_fold,611,0.6625938461880468,0.335721157876317
repeat-old minus first-new,31,74o,0.00934035619391856,raise_minus_fold,611,4.568204863947401,0.8747992633387721
repeat-old minus first-new,31,74o,0.00934035619391856,raise_minus_call,611,3.9056110177593553,0.7950274537112708
repeat-old minus first-new,32,84o,0.009306022095552742,call_minus_fold,613,-0.04117522176472751,0.296072452794329
repeat-old minus first-new,32,84o,0.009306022095552742,raise_minus_fold,613,-6.341937829472143,0.962848993840457
repeat-old minus first-new,32,84o,0.009306022095552742,raise_minus_call,613,-6.300762607707416,0.9227361791976021
repeat-old minus first-new,33,94o,0.009240436053813146,call_minus_fold,611,1.2647807102508266,0.4142252664229645
repeat-old minus first-new,33,94o,0.009240436053813146,raise_minus_fold,611,-0.007923501215458217,0.8407404548725028
repeat-old minus first-new,33,94o,0.009240436053813146,raise_minus_call,611,-1.2727042114662848,0.9261702930001476
repeat-old minus first-new,34,T4o,0.009199750725946912,call_minus_fold,557,-0.23678558969873856,0.3337626041413248
repeat-old minus first-new,34,T4o,0.009199750725946912,raise_minus_fold,557,3.399454452311178,1.187860189371713
repeat-old minus first-new,34,T4o,0.009199750725946912,raise_minus_call,557,3.6362400420099164,1.1790455427855036
repeat-old minus first-new,35,J4o,0.009180578149517064,call_minus_fold,625,0.23344448161879405,0.3043750722698036
repeat-old minus first-new,35,J4o,0.009180578149517064,raise_minus_fold,625,-2.8063386338466834,0.5714216787313812
repeat-old minus first-new,35,J4o,0.009180578149517064,raise_minus_call,625,-3.039783115465477,0.6468001432000603
repeat-old minus first-new,36,Q4o,0.009089929136714596,call_minus_fold,578,0.05179982042691243,0.35388313892000817
repeat-old minus first-new,36,Q4o,0.009089929136714596,raise_minus_fold,578,1.6978257357449833,0.7169915238798404
repeat-old minus first-new,36,Q4o,0.009089929136714596,raise_minus_call,578,1.6460259153180707,0.7414640206789477
repeat-old minus first-new,37,K4o,0.0089998534200563,call_minus_fold,598,-2.257860938927805,0.5759198142671678
repeat-old minus first-new,37,K4o,0.0089998534200563,raise_minus_fold,598,-4.628338442251177,0.6870779325258366
repeat-old minus first-new,37,K4o,0.0089998534200563,raise_minus_call,598,-2.370477503323372,0.6644283853802361
repeat-old minus first-new,38,A4o,0.008706783739295723,call_minus_fold,553,0.5289639727538045,0.5544884045888594
repeat-old minus first-new,38,A4o,0.008706783739295723,raise_minus_fold,553,5.730788059506587,0.703939040937065
repeat-old minus first-new,38,A4o,0.008706783739295723,raise_minus_call,553,5.201824086752783,0.7733160149944691
repeat-old minus first-new,39,52s,0.0031430349955735267,call_minus_fold,218,1.2298963714882254,0.38036461614779127
repeat-old minus first-new,39,52s,0.0031430349955735267,raise_minus_fold,218,6.083819394912826,1.5642900470336683
repeat-old minus first-new,39,52s,0.0031430349955735267,raise_minus_call,218,4.853923023424601,1.5340796539989578
repeat-old minus first-new,40,53s,0.0031265820393601806,call_minus_fold,185,-1.1341040686647073,0.8827942330569455
repeat-old minus first-new,40,53s,0.0031265820393601806,raise_minus_fold,185,-4.786862873463257,1.7221998212931608
repeat-old minus first-new,40,53s,0.0031265820393601806,raise_minus_call,185,-3.652758804798549,1.6242027118421745
repeat-old minus first-new,41,54s,0.0031308951109540934,call_minus_fold,203,0.33087845306855235,0.3987392153634689
repeat-old minus first-new,41,54s,0.0031308951109540934,raise_minus_fold,203,-2.6621270029573805,1.6788078625677199
repeat-old minus first-new,41,54s,0.0031308951109540934,raise_minus_call,203,-2.9930054560259323,1.6727987009711855
repeat-old minus first-new,42,55,0.004657575877138198,call_minus_fold,316,0.1519595324339676,0.7444993075704952
repeat-old minus first-new,42,55,0.004657575877138198,raise_minus_fold,316,3.47767057850066,2.0490427095311796
repeat-old minus first-new,42,55,0.004657575877138198,raise_minus_call,316,3.325711046066692,1.946531595943368
repeat-old minus first-new,43,65o,0.00929613453637491,call_minus_fold,637,-0.37597372975526727,0.3109171432866886
repeat-old minus first-new,43,65o,0.00929613453637491,raise_minus_fold,637,-1.9157477354814838,0.5753819101918761
repeat-old minus first-new,43,65o,0.00929613453637491,raise_minus_call,637,-1.5397740057262168,0.6268756376018856
repeat-old minus first-new,44,75o,0.009262819728927278,call_minus_fold,616,-1.4703088092672487,0.4953923303320822
repeat-old minus first-new,44,75o,0.009262819728927278,raise_minus_fold,616,-0.2927342165849329,0.9107486732964694
repeat-old minus first-new,44,75o,0.009262819728927278,raise_minus_call,616,1.1775745926823158,1.0883491888635504
repeat-old minus first-new,45,85o,0.00922848563056146,call_minus_fold,584,-0.009705409619005803,0.29948876091597487
repeat-old minus first-new,45,85o,0.00922848563056146,raise_minus_fold,584,-1.5493127515597105,0.5484359988723794
repeat-old minus first-new,45,85o,0.00922848563056146,raise_minus_call,584,-1.5396073419407048,0.5778302255593103
repeat-old minus first-new,46,95o,0.009162899588821865,call_minus_fold,554,-0.0997280693690942,0.2816739271368831
repeat-old minus first-new,46,95o,0.009162899588821865,raise_minus_fold,554,1.2764655388214956,0.7369208885363369
repeat-old minus first-new,46,95o,0.009162899588821865,raise_minus_call,554,1.37619360819059,0.724603514662313
repeat-old minus first-new,47,T5o,0.00912221426095563,call_minus_fold,603,-0.1726970840524537,0.2522622906598792
repeat-old minus first-new,47,T5o,0.00912221426095563,raise_minus_fold,603,-5.376945666670547,0.8593471036763786
repeat-old minus first-new,47,T5o,0.00912221426095563,raise_minus_call,603,-5.204248582618094,0.9000284899025417
repeat-old minus first-new,48,J5o,0.009103041684525784,call_minus_fold,584,-0.23437349725462187,0.27522092732157544
repeat-old minus first-new,48,J5o,0.009103041684525784,raise_minus_fold,584,-2.588619408169792,0.5195147642612458
repeat-old minus first-new,48,J5o,0.009103041684525784,raise_minus_call,584,-2.35424591091517,0.5579399860525391
repeat-old minus first-new,49,Q5o,0.009012392671723315,call_minus_fold,604,-0.12335484659855503,0.30284807248915846
repeat-old minus first-new,49,Q5o,0.009012392671723315,raise_minus_fold,604,-5.6028742256738315,0.7456131487158097
repeat-old minus first-new,49,Q5o,0.009012392671723315,raise_minus_call,604,-5.479519379075277,0.747395848790801
repeat-old minus first-new,50,K5o,0.008922321679882108,call_minus_fold,596,0.1705872740386426,0.258811826651695
repeat-old minus first-new,50,K5o,0.008922321679882108,raise_minus_fold,596,0.46155632437281957,0.2690997181655992
repeat-old minus first-new,50,K5o,0.008922321679882108,raise_minus_call,596,0.290969050334177,0.3229414281250042
repeat-old minus first-new,51,A5o,0.008629658602692861,call_minus_fold,613,-0.43768680830515183,0.37355193393155856
repeat-old minus first-new,51,A5o,0.008629658602692861,raise_minus_fold,613,4.7533176968393365,0.8956803530819432
repeat-old minus first-new,51,A5o,0.008629658602692861,raise_minus_call,613,5.191004505144488,0.8265119506572587
repeat-old minus first-new,52,62s,0.003143117301803553,call_minus_fold,186,-4.962755965244432,1.359240786228675
repeat-old minus first-new,52,62s,0.003143117301803553,raise_minus_fold,186,9.259804308432267,1.3650685100284616
repeat-old minus first-new,52,62s,0.003143117301803553,raise_minus_call,186,14.2225602736767,2.12773878528467
repeat-old minus first-new,53,63s,0.00312662544208757,call_minus_fold,208,-0.18129390421074743,0.5477539256570121
repeat-old minus first-new,53,63s,0.00312662544208757,raise_minus_fold,208,-0.1297032387275417,1.6804332537754614
repeat-old minus first-new,53,63s,0.00312662544208757,raise_minus_call,208,0.051590665483205685,1.6267979353095743
repeat-old minus first-new,54,64s,0.003124612815858345,call_minus_fold,218,1.545097316403424,0.4684807407165886
repeat-old minus first-new,54,64s,0.003124612815858345,raise_minus_fold,218,0.8222825499830381,1.0594247465768092
repeat-old minus first-new,54,64s,0.003124612815858345,raise_minus_call,218,-0.7228147664203863,1.1158768726984036
repeat-old minus first-new,55,65s,0.003105130327599686,call_minus_fold,199,-9.395239225545598,1.8128728333795907
repeat-old minus first-new,55,65s,0.003105130327599686,raise_minus_fold,199,0.7102036727257331,1.4672550568228098
repeat-old minus first-new,55,65s,0.003105130327599686,raise_minus_call,199,10.105442898271331,2.482760157995167
repeat-old minus first-new,56,66,0.004657822776008899,call_minus_fold,320,1.4805096052344853,0.6221287648359338
repeat-old minus first-new,56,66,0.004657822776008899,raise_minus_fold,320,-2.550579352522652,1.46650049593022
repeat-old minus first-new,56,66,0.004657822776008899,raise_minus_call,320,-4.031088957757137,1.5240304202503294
repeat-old minus first-new,57,76o,0.009263066647623712,call_minus_fold,646,-1.5354972836395473,0.4249833676322733
repeat-old minus first-new,57,76o,0.009263066647623712,raise_minus_fold,646,7.217854895826537,0.9920392208529805
repeat-old minus first-new,57,76o,0.009263066647623712,raise_minus_call,646,8.753352179466084,0.9950881019074819
repeat-old minus first-new,58,86o,0.009228732549257894,call_minus_fold,609,-5.03235685890398,0.726404794778563
repeat-old minus first-new,58,86o,0.009228732549257894,raise_minus_fold,609,3.8667428878689787,1.3516900605165394
repeat-old minus first-new,58,86o,0.009228732549257894,raise_minus_call,609,8.899099746772958,1.5603894120476172
repeat-old minus first-new,59,96o,0.009163146507518297,call_minus_fold,602,3.3552934345576286,0.7576485203151946
repeat-old minus first-new,59,96o,0.009163146507518297,raise_minus_fold,602,0.3392373982172677,0.6881959850701864
repeat-old minus first-new,59,96o,0.009163146507518297,raise_minus_call,602,-3.016056036340361,0.9604785257526421
repeat-old minus first-new,60,T6o,0.009122461179652064,call_minus_fold,603,-0.5737288454502473,0.4030635336125227
repeat-old minus first-new,60,T6o,0.009122461179652064,raise_minus_fold,603,2.8054629318699145,0.9099275599564549
repeat-old minus first-new,60,T6o,0.009122461179652064,raise_minus_call,603,3.3791917773201616,0.9915816850250397
repeat-old minus first-new,61,J6o,0.009103288603222215,call_minus_fold,559,2.3758999515859545,0.5600295890420158
repeat-old minus first-new,61,J6o,0.009103288603222215,raise_minus_fold,559,-8.350549102033899,0.9368034593764242
repeat-old minus first-new,61,J6o,0.009103288603222215,raise_minus_call,559,-10.726449053619852,1.106633321449423
repeat-old minus first-new,62,Q6o,0.009012639590419749,call_minus_fold,545,0.8405406160424602,0.3353809917043541
repeat-old minus first-new,62,Q6o,0.009012639590419749,raise_minus_fold,545,-0.28610814147222535,1.0768493343762655
repeat-old minus first-new,62,Q6o,0.009012639590419749,raise_minus_call,545,-1.1266487575146855,1.121026399035339
repeat-old minus first-new,63,K6o,0.008922569928609137,call_minus_fold,546,-0.9815966705448578,0.3319945930111462
repeat-old minus first-new,63,K6o,0.008922569928609137,raise_minus_fold,546,5.207242537986805,1.1956905107763227
repeat-old minus first-new,63,K6o,0.008922569928609137,raise_minus_call,546,6.188839208531663,1.200852863927887
repeat-old minus first-new,64,A6o,0.008629688899514034,call_minus_fold,546,0.021670823367870705,0.40565628246912866
repeat-old minus first-new,64,A6o,0.008629688899514034,raise_minus_fold,546,6.886655313693134,0.841938520721017
repeat-old minus first-new,64,A6o,0.008629688899514034,raise_minus_call,546,6.864984490325262,0.8273756484135052
repeat-old minus first-new,65,72s,0.0031320123662733814,call_minus_fold,205,-0.5037399413834444,0.46580162861246865
repeat-old minus first-new,65,72s,0.0031320123662733814,raise_minus_fold,205,-5.392503372611021,1.804809397983292
repeat-old minus first-new,65,72s,0.0031320123662733814,raise_minus_call,205,-4.888763431227576,1.7459021222397388
repeat-old minus first-new,66,73s,0.003115520506557398,call_minus_fold,213,0.5936339736687983,0.43292724367771024
repeat-old minus first-new,66,73s,0.003115520506557398,raise_minus_fold,213,1.3762121316690747,1.0460397696879014
repeat-old minus first-new,66,73s,0.003115520506557398,raise_minus_call,213,0.7825781580002764,0.89112260048668
repeat-old minus first-new,67,74s,0.0031134519845372947,call_minus_fold,231,-5.6209619966581945,1.4391213700262886
repeat-old minus first-new,67,74s,0.0031134519845372947,raise_minus_fold,231,-8.711917215744041,1.5324437654752376
repeat-old minus first-new,67,74s,0.0031134519845372947,raise_minus_call,231,-3.090955219085848,1.6585703014856386
repeat-old minus first-new,68,75s,0.0030925460922791082,call_minus_fold,214,0.3414657794386795,0.5572491349514019
repeat-old minus first-new,68,75s,0.0030925460922791082,raise_minus_fold,214,2.217494848348972,1.7901605998656447
repeat-old minus first-new,68,75s,0.0030925460922791082,raise_minus_call,214,1.8760290689102923,1.562621501536612
repeat-old minus first-new,69,76s,0.003094107729029421,call_minus_fold,209,-0.19371652990335972,0.5628297219414293
repeat-old minus first-new,69,76s,0.003094107729029421,raise_minus_fold,209,2.690916736452044,1.7972090430104348
repeat-old minus first-new,69,76s,0.003094107729029421,raise_minus_call,209,2.8846332663554035,1.6768305493863396
repeat-old minus first-new,70,77,0.004624507869432617,call_minus_fold,325,-1.1940808525949704,0.7906737895671757
repeat-old minus first-new,70,77,0.004624507869432617,raise_minus_fold,325,0.21116418246771523,1.862881233808769
repeat-old minus first-new,70,77,0.004624507869432617,raise_minus_call,325,1.4052450350626855,1.69543871087242
repeat-old minus first-new,71,87o,0.009195417741810262,call_minus_fold,584,0.09712696855999968,0.32618901314091436
repeat-old minus first-new,71,87o,0.009195417741810262,raise_minus_fold,584,0.8169313241168926,0.9443414165497968
repeat-old minus first-new,71,87o,0.009195417741810262,raise_minus_call,584,0.719804355556893,0.8700075961736354
repeat-old minus first-new,72,97o,0.009129831700070664,call_minus_fold,628,-4.285999158818071,0.5947668210877973
repeat-old minus first-new,72,97o,0.009129831700070664,raise_minus_fold,628,-6.464730490194034,0.8810347299053376
repeat-old minus first-new,72,97o,0.009129831700070664,raise_minus_call,628,-2.1787313313759626,0.9224412127053445
repeat-old minus first-new,73,T7o,0.009089146372204432,call_minus_fold,592,-0.4344205664297376,0.3150153905241367
repeat-old minus first-new,73,T7o,0.009089146372204432,raise_minus_fold,592,6.758032207531241,0.7718388848807527
repeat-old minus first-new,73,T7o,0.009089146372204432,raise_minus_call,592,7.192452773960979,0.7571256300446779
repeat-old minus first-new,74,J7o,0.009069973795774582,call_minus_fold,561,-0.5421145199963013,0.26067439790012126
repeat-old minus first-new,74,J7o,0.009069973795774582,raise_minus_fold,561,-6.2886139563208205,0.921965829064238
repeat-old minus first-new,74,J7o,0.009069973795774582,raise_minus_call,561,-5.746499436324519,0.9125002876545982
repeat-old minus first-new,75,Q7o,0.008979324782972116,call_minus_fold,560,-0.4203920698575153,0.3669302528073785
repeat-old minus first-new,75,Q7o,0.008979324782972116,raise_minus_fold,560,-0.0949978513535442,0.6815345287080402
repeat-old minus first-new,75,Q7o,0.008979324782972116,raise_minus_call,560,0.3253942185039711,0.7610849794270564
repeat-old minus first-new,76,K7o,0.008889249585588644,call_minus_fold,634,-4.032956761863261,0.6896060723181323
repeat-old minus first-new,76,K7o,0.008889249585588644,raise_minus_fold,634,-2.680106859870396,1.0163266639898503
repeat-old minus first-new,76,K7o,0.008889249585588644,raise_minus_call,634,1.352849901992865,1.1399868912119542
repeat-old minus first-new,77,A7o,0.008596451115028006,call_minus_fold,556,-0.5969824640478674,0.432807238021896
repeat-old minus first-new,77,A7o,0.008596451115028006,raise_minus_fold,556,-0.3502797252171017,1.2330773813705835
repeat-old minus first-new,77,A7o,0.008596451115028006,raise_minus_call,556,0.24670273883076574,1.167284946173138
repeat-old minus first-new,78,82s,0.003120567667112555,call_minus_fold,192,-9.787220044777266,1.8158759340157575
repeat-old minus first-new,78,82s,0.003120567667112555,raise_minus_fold,192,-0.5497268809277949,1.6630695984399537
repeat-old minus first-new,78,82s,0.003120567667112555,raise_minus_call,192,9.23749316384947,1.8528637950680544
repeat-old minus first-new,79,83s,0.0031040758073965723,call_minus_fold,219,-3.8159452553482596,1.2388193425262162
repeat-old minus first-new,79,83s,0.0031040758073965723,raise_minus_fold,219,7.999392689923867,1.2523795991837707
repeat-old minus first-new,79,83s,0.0031040758073965723,raise_minus_call,219,11.815337945272125,1.7998948473793575
repeat-old minus first-new,80,84s,0.0031020072853764685,call_minus_fold,189,-0.6260247804213959,0.6650554181320671
repeat-old minus first-new,80,84s,0.0031020072853764685,raise_minus_fold,189,0.08480571440608022,1.6285880430641009
repeat-old minus first-new,80,84s,0.0031020072853764685,raise_minus_call,189,0.7108304948274762,1.6136693345868567
repeat-old minus first-new,81,85s,0.0030766711611621336,call_minus_fold,196,-0.34258632277089324,0.6374234504337771
repeat-old minus first-new,81,85s,0.0030766711611621336,raise_minus_fold,196,1.799654445005562,1.8120761189825743
repeat-old minus first-new,81,85s,0.0030766711611621336,raise_minus_call,196,2.1422407677764554,1.7769834005796983
repeat-old minus first-new,82,86s,0.0030826649524687264,call_minus_fold,193,1.9513004174631912,0.9729490333116805
repeat-old minus first-new,82,86s,0.0030826649524687264,raise_minus_fold,193,4.585284981111983,1.8151619480888483
repeat-old minus first-new,82,86s,0.0030826649524687264,raise_minus_call,193,2.6339845636487924,1.9470243089532655
repeat-old minus first-new,83,87s,0.003071559958948295,call_minus_fold,205,0.5360498865448058,0.8449679383165184
repeat-old minus first-new,83,87s,0.003071559958948295,raise_minus_fold,205,-0.8867449991777518,1.7888458973367625
repeat-old minus first-new,83,87s,0.003071559958948295,raise_minus_call,205,-1.4227948857225579,1.8540386602892323
repeat-old minus first-new,84,88,0.004590173593626515,call_minus_fold,311,-0.9145326312141547,1.1381994153149655
repeat-old minus first-new,84,88,0.004590173593626515,raise_minus_fold,311,-1.359581012905808,1.8862076187970676
repeat-old minus first-new,84,88,0.004590173593626515,raise_minus_call,311,-0.445048381691653,2.2806223626951723
repeat-old minus first-new,85,98o,0.009095536099493505,call_minus_fold,644,-6.265049347879394,0.8346693368205846
repeat-old minus first-new,85,98o,0.009095536099493505,raise_minus_fold,644,-5.92460677936501,0.8401511225598517
repeat-old minus first-new,85,98o,0.009095536099493505,raise_minus_call,644,0.34044256851438354,0.9944662023328816
repeat-old minus first-new,86,T8o,0.009054823459607524,call_minus_fold,597,-0.2375538442001814,0.3916956463094641
repeat-old minus first-new,86,T8o,0.009054823459607524,raise_minus_fold,597,1.5862991299320084,0.7184583453257646
repeat-old minus first-new,86,T8o,0.009054823459607524,raise_minus_call,597,1.82385297413219,0.774116794996168
repeat-old minus first-new,87,J8o,0.009035639697408766,call_minus_fold,613,-0.7582358686740639,0.3407200055590244
repeat-old minus first-new,87,J8o,0.009035639697408766,raise_minus_fold,613,-1.5549732015737865,1.0646860658755009
repeat-old minus first-new,87,J8o,0.009035639697408766,raise_minus_call,613,-0.7967373328997224,0.9813691968243486
repeat-old minus first-new,88,Q8o,0.008944991632856244,call_minus_fold,581,-4.688309654577827,0.8003716126124337
repeat-old minus first-new,88,Q8o,0.008944991632856244,raise_minus_fold,581,-1.6640107945901255,0.9753820759194123
repeat-old minus first-new,88,Q8o,0.008944991632856244,raise_minus_call,581,3.024298859987702,1.1129360291550077
repeat-old minus first-new,89,K8o,0.008870288926542031,call_minus_fold,602,0.2764729766259577,0.3739158649296759
repeat-old minus first-new,89,K8o,0.008870288926542031,raise_minus_fold,602,8.574130660903938,1.1055228062082987
repeat-old minus first-new,89,K8o,0.008870288926542031,raise_minus_call,602,8.297657684277981,1.1277972081268317
repeat-old minus first-new,90,A8o,0.008562270572889864,call_minus_fold,560,3.234004462689932,0.509633187676154
repeat-old minus first-new,90,A8o,0.008562270572889864,raise_minus_fold,560,-4.273257199345023,1.0361304054864349
repeat-old minus first-new,90,A8o,0.008562270572889864,raise_minus_call,560,-7.507261662034955,1.1573107191260668
repeat-old minus first-new,91,92s,0.0030987056537618175,call_minus_fold,209,2.4008400619995096,0.7234472457454632
repeat-old minus first-new,91,92s,0.0030987056537618175,raise_minus_fold,209,5.397920911684598,1.4541567674876492
repeat-old minus first-new,91,92s,0.0030987056537618175,raise_minus_call,209,2.9970808496850885,1.627633478167511
repeat-old minus first-new,92,93s,0.003082213794045835,call_minus_fold,202,0.6627703262204492,0.5338663327115507
repeat-old minus first-new,92,93s,0.003082213794045835,raise_minus_fold,202,-5.660080722443664,1.5403765633751183
repeat-old minus first-new,92,93s,0.003082213794045835,raise_minus_call,202,-6.322851048664112,1.6275898259755237
repeat-old minus first-new,93,94s,0.003080145272025731,call_minus_fold,198,-1.9705932410612317,0.8469454212996331
repeat-old minus first-new,93,94s,0.003080145272025731,raise_minus_fold,198,0.7299861638898292,1.193142891267069
repeat-old minus first-new,93,94s,0.003080145272025731,raise_minus_call,198,2.700579404951061,1.3979127179159656
repeat-old minus first-new,94,95s,0.0030551849830528464,call_minus_fold,178,-0.6008363937455159,0.4433637604654518
repeat-old minus first-new,94,95s,0.0030551849830528464,raise_minus_fold,178,3.74528922553189,2.1001673758571204
repeat-old minus first-new,94,95s,0.0030551849830528464,raise_minus_call,178,4.346125619277406,2.1430922199180027
repeat-old minus first-new,95,96s,0.003060802798850952,call_minus_fold,192,4.9374517241142994,1.2875298092536285
repeat-old minus first-new,95,96s,0.003060802798850952,raise_minus_fold,192,-7.034583047735073,1.8991845033217256
repeat-old minus first-new,95,96s,0.003060802798850952,raise_minus_call,192,-11.972034771849373,2.3916542112165393
repeat-old minus first-new,96,97s,0.0030496971044909785,call_minus_fold,202,0.9931168534578768,0.6118185484200733
repeat-old minus first-new,96,97s,0.0030496971044909785,raise_minus_fold,202,7.164786482459051,2.118326046089723
repeat-old minus first-new,96,97s,0.0030496971044909785,raise_minus_call,202,6.171669629001173,1.9631955892674267
repeat-old minus first-new,97,98s,0.003038252900973393,call_minus_fold,196,-0.10867240616413221,0.8740286448454807
repeat-old minus first-new,97,98s,0.003038252900973393,raise_minus_fold,196,0.7765225633650192,1.6390640363568676
repeat-old minus first-new,97,98s,0.003038252900973393,raise_minus_call,196,0.8851949695291512,1.6200451549959094
repeat-old minus first-new,98,99,0.004524587518183176,call_minus_fold,305,-2.105129749743848,0.746811334596302
repeat-old minus first-new,98,99,0.004524587518183176,raise_minus_fold,305,9.722505066656282,2.3997272564006815
repeat-old minus first-new,98,99,0.004524587518183176,raise_minus_call,305,11.82763481640013,2.5697913555641594
repeat-old minus first-new,99,T9o,0.008989226232099018,call_minus_fold,599,0.16780439198377164,0.42506527179543685
repeat-old minus first-new,99,T9o,0.008989226232099018,raise_minus_fold,599,-7.838448349940234,1.2966287310555402
repeat-old minus first-new,99,T9o,0.008989226232099018,raise_minus_call,599,-8.006252741924005,1.2543078009865274
repeat-old minus first-new,100,J9o,0.00897005864301116,call_minus_fold,596,-0.27692952831489476,0.41527773262396184
repeat-old minus first-new,100,J9o,0.00897005864301116,raise_minus_fold,596,0.14278703587651173,0.46449824359944
repeat-old minus first-new,100,J9o,0.00897005864301116,raise_minus_call,596,0.41971656419140646,0.5112498526882348
repeat-old minus first-new,101,Q9o,0.008897074213832389,call_minus_fold,551,1.3125527887653274,0.5371038570017482
repeat-old minus first-new,101,Q9o,0.008897074213832389,raise_minus_fold,551,0.7802326812253301,0.5193140835410963
repeat-old minus first-new,101,Q9o,0.008897074213832389,raise_minus_call,551,-0.5323201075399975,0.6420221227490378
repeat-old minus first-new,102,K9o,0.008808510962475227,call_minus_fold,576,0.6423172282544896,0.484614592649534
repeat-old minus first-new,102,K9o,0.008808510962475227,raise_minus_fold,576,-7.3760979736742485,1.454074105611143
repeat-old minus first-new,102,K9o,0.008808510962475227,raise_minus_call,576,-8.018415201928738,1.4494398702701425
repeat-old minus first-new,103,A9o,0.00849669870654732,call_minus_fold,576,0.7290549795911259,0.5112266624025582
repeat-old minus first-new,103,A9o,0.00849669870654732,raise_minus_fold,576,0.41926986869812155,1.620462412902595
repeat-old minus first-new,103,A9o,0.00849669870654732,raise_minus_call,576,-0.30978511089300453,1.6099111640377872
repeat-old minus first-new,104,T2s,0.003085143878155321,call_minus_fold,234,-2.028465606108008,0.6873623526698315
repeat-old minus first-new,104,T2s,0.003085143878155321,raise_minus_fold,234,0.3552396971181343,1.6715811622786163
repeat-old minus first-new,104,T2s,0.003085143878155321,raise_minus_call,234,2.3837053032261424,1.5760459674813512
repeat-old minus first-new,105,T3s,0.003068652018439338,call_minus_fold,207,-0.48289384659362156,0.9356845594530193
repeat-old minus first-new,105,T3s,0.003068652018439338,raise_minus_fold,207,-1.7115985192948553,1.2024249973822396
repeat-old minus first-new,105,T3s,0.003068652018439338,raise_minus_call,207,-1.2287046727012336,1.0733002881186975
repeat-old minus first-new,106,T4s,0.003066583496419234,call_minus_fold,209,-0.5106118275656013,0.5288798460289375
repeat-old minus first-new,106,T4s,0.003066583496419234,raise_minus_fold,209,3.3801196744086166,1.6123899864357143
repeat-old minus first-new,106,T4s,0.003066583496419234,raise_minus_call,209,3.8907315019742184,1.6712515134470902
repeat-old minus first-new,107,T5s,0.003040740248649781,call_minus_fold,195,3.0438524546328942,1.0089379706889106
repeat-old minus first-new,107,T5s,0.003040740248649781,raise_minus_fold,195,-2.6857398120745537,1.0066003830281922
repeat-old minus first-new,107,T5s,0.003040740248649781,raise_minus_call,195,-5.7295922667074475,1.3790692169632475
repeat-old minus first-new,108,T6s,0.0030408203149837813,call_minus_fold,190,0.49446172657112075,0.4727107683070012
repeat-old minus first-new,108,T6s,0.0030408203149837813,raise_minus_fold,190,-5.413928311694541,2.4757637915678345
repeat-old minus first-new,108,T6s,0.0030408203149837813,raise_minus_call,190,-5.908390038265662,2.3911551754859364
repeat-old minus first-new,109,T7s,0.0030361325646821274,call_minus_fold,196,-0.348116628175648,0.6738029600783723
repeat-old minus first-new,109,T7s,0.0030361325646821274,raise_minus_fold,196,0.8210589975174689,1.517207966646389
repeat-old minus first-new,109,T7s,0.0030361325646821274,raise_minus_call,196,1.169175625693117,1.657481362344547
repeat-old minus first-new,110,T8s,0.003024691110993242,call_minus_fold,210,-0.1353325895851788,0.8038845640131177
repeat-old minus first-new,110,T8s,0.003024691110993242,raise_minus_fold,210,-0.6476170940276773,0.683619270764414
repeat-old minus first-new,110,T8s,0.003024691110993242,raise_minus_call,210,-0.5122845044424985,0.7866580627521389
repeat-old minus first-new,111,T9s,0.003002829561068935,call_minus_fold,199,-0.13118087807920334,0.4011716373356631
repeat-old minus first-new,111,T9s,0.003002829561068935,raise_minus_fold,199,-0.11637968007547561,2.2127617812828193
repeat-old minus first-new,111,T9s,0.003002829561068935,raise_minus_call,199,0.014801198003727725,2.189092176487026
repeat-old minus first-new,112,TT,0.004483901867157541,call_minus_fold,292,-3.462180536744552,0.7179341934484197
repeat-old minus first-new,112,TT,0.004483901867157541,raise_minus_fold,292,-4.334982071767512,1.705979423458101
repeat-old minus first-new,112,TT,0.004483901867157541,raise_minus_call,292,-0.8728015350229597,1.6873514399042782
